scenario,time_min,mean_nmp,bottom_nmp,middle_nmp,top_nmp,bottom_stress_mpa,middle_stress_mpa,top_stress_mpa,max_stress_mpa,channel_g_j_m2,channel_risk
thick_fast,60.5,0.19117056,0.25440568,0.21442334,0.03590853,0.64112098,0.71665804,1.0270887,1.0270887,4.7061398,1.176535
thick_fast,61,0.18983174,0.25287421,0.21294472,0.035522144,0.6427882,0.71804724,1.0251773,1.0251773,4.7162059,1.1790515
thick_fast,61.5,0.18850726,0.25135706,0.2114807,0.035142705,0.64442051,0.71940105,1.0232545,1.0232545,4.7258906,1.1814727
thick_fast,62,0.18719689,0.24985397,0.21003104,0.034770032,0.64601854,0.72072006,1.0213207,1.0213207,4.7352001,1.1838
thick_fast,62.5,0.18590035,0.2483647,0.2085955,0.034403946,0.6475829,0.72200486,1.0193764,1.0193764,4.7441404,1.1860351
thick_fast,63,0.18461742,0.24688898,0.20717386,0.034044277,0.64911419,0.72325601,1.017422,1.017422,4.7527175,1.1881794
thick_fast,63.5,0.18334785,0.24542659,0.20576589,0.033690859,0.65061299,0.72447407,1.015458,1.015458,4.7609371,1.1902343
thick_fast,64,0.1820914,0.2439773,0.20437137,0.033343533,0.65207987,0.72565958,1.0134847,1.0134847,4.768805,1.1922013
thick_fast,64.5,0.18084787,0.24254088,0.20299009,0.033002144,0.65351537,0.72681307,1.0115025,1.0115025,4.7763269,1.1940817
thick_fast,65,0.17961702,0.2411171,0.20162185,0.032666542,0.65492004,0.72793506,1.0095119,1.0095119,4.7835083,1.1958771
thick_fast,65.5,0.17839864,0.23970576,0.20026644,0.032336584,0.65629441,0.72902605,1.0075131,1.0075131,4.7903546,1.1975886
thick_fast,66,0.17719252,0.23830664,0.19892367,0.032012129,0.65763897,0.73008653,1.0055066,1.0055066,4.7968712,1.1992178
thick_fast,66.5,0.17599847,0.23691955,0.19759334,0.031693043,0.65895425,0.73111698,1.0034928,1.0034928,4.8030635,1.2007659
thick_fast,67,0.17481627,0.23554428,0.19627527,0.031379194,0.66024071,0.73211788,1.0014718,1.0014718,4.8089365,1.2022341
thick_fast,67.5,0.17364574,0.23418064,0.19496928,0.031070456,0.66149885,0.73308968,0.99944411,0.99944411,4.8144954,1.2036239
thick_fast,68,0.17248669,0.23282844,0.19367519,0.030766706,0.66272912,0.73403283,0.99740999,0.99740999,4.8197453,1.2049363
thick_fast,68.5,0.17133893,0.2314875,0.19239282,0.030467825,0.66393199,0.73494778,0.99536974,0.99536974,4.824691,1.2061727
thick_fast,69,0.17020228,0.23015764,0.19112202,0.030173697,0.66510789,0.73583495,0.99332366,0.99332366,4.8293375,1.2073344
thick_fast,69.5,0.16907657,0.22883869,0.1898626,0.029884213,0.66625725,0.73669476,0.99127204,0.99127204,4.8336894,1.2084224
thick_fast,70,0.16796163,0.22753048,0.18861441,0.029599262,0.66738051,0.73752762,0.98921514,0.98921514,4.8377517,1.2094379
thick_fast,70.5,0.16685728,0.22623283,0.1873773,0.029318741,0.66847808,0.73833395,0.98715324,0.98715324,4.8415287,1.2103822
thick_fast,71,0.16576336,0.2249456,0.1861511,0.029042547,0.66955036,0.73911412,0.98508659,0.98508659,4.8450253,1.2112563
thick_fast,71.5,0.16467972,0.22366861,0.18493567,0.028770582,0.67059774,0.73986853,0.98301545,0.98301545,4.8482457,1.2120614
thick_fast,72,0.16360619,0.22240172,0.18373086,0.02850275,0.67162062,0.74059756,0.98094006,0.98094006,4.8511945,1.2127986
thick_fast,72.5,0.16254263,0.22114477,0.18253652,0.028238959,0.67261937,0.74130158,0.97886065,0.97886065,4.8538759,1.213469
thick_fast,73,0.16148888,0.21989763,0.18135252,0.027979117,0.67359436,0.74198094,0.97677745,0.97677745,4.8562943,1.2140736
thick_fast,73.5,0.16044479,0.21866014,0.18017872,0.027723138,0.67454596,0.74263602,0.97469068,0.97469068,4.8584539,1.2146135
thick_fast,74,0.15941023,0.21743216,0.17901498,0.027470937,0.67547451,0.74326714,0.97260056,0.97260056,4.8603588,1.2150897
thick_fast,74.5,0.15838505,0.21621356,0.17786117,0.027222431,0.67638037,0.74387467,0.97050729,0.97050729,4.8620131,1.2155033
thick_fast,75,0.15736912,0.21500421,0.17671716,0.026977539,0.67726387,0.74445892,0.96841108,0.96841108,4.8634208,1.2158552
thick_fast,75.5,0.1563623,0.21380397,0.17558283,0.026736185,0.67812535,0.74502024,0.96631212,0.96631212,4.8645859,1.2161465
thick_fast,76,0.15536446,0.21261271,0.17445805,0.026498292,0.67896513,0.74555894,0.9642106,0.9642106,4.8655122,1.2163781
thick_fast,76.5,0.15437547,0.21143032,0.17334269,0.026263787,0.67978352,0.74607534,0.9621067,0.9621067,4.8662037,1.2165509
thick_fast,77,0.15339522,0.21025666,0.17223665,0.026032597,0.68058085,0.74656976,0.96000062,0.96000062,4.866664,1.216666
thick_fast,77.5,0.15242356,0.20909163,0.1711398,0.025804655,0.6813574,0.74704248,0.95789251,0.95789251,4.8668969,1.2167242
thick_fast,78,0.15146039,0.2079351,0.17005203,0.025579891,0.68211349,0.74749383,0.95578255,0.95578255,4.866906,1.2167265
thick_fast,78.5,0.15050559,0.20678696,0.16897323,0.02535824,0.68284941,0.74792408,0.9536709,0.9536709,4.866695,1.2166738
thick_fast,79,0.14955904,0.2056471,0.16790329,0.025139639,0.68356544,0.74833353,0.95155771,0.95155771,4.8662674,1.2165668
thick_fast,79.5,0.14862062,0.20451541,0.1668421,0.024924024,0.68426185,0.74872246,0.94944316,0.94944316,4.8656266,1.2164067
thick_fast,80,0.14769023,0.20339178,0.16578955,0.024711336,0.68493894,0.74909115,0.94732738,0.94732738,4.8647762,1.216194
thick_fast,80.5,0.14676777,0.20227611,0.16474555,0.024501515,0.68559696,0.74943988,0.94521052,0.94521052,4.8637195,1.2159299
thick_fast,81,0.14585311,0.20116829,0.16370999,0.024294503,0.68623618,0.7497689,0.94309272,0.94309272,4.8624598,1.2156149
thick_fast,81.5,0.14494616,0.20006823,0.16268277,0.024090246,0.68685686,0.7500785,0.94097411,0.94097411,4.8610004,1.2152501
thick_fast,82,0.14404681,0.19897583,0.16166379,0.023888688,0.68745926,0.75036892,0.93885485,0.93885485,4.8593447,1.2148362
thick_fast,82.5,0.14315497,0.19789099,0.16065296,0.023689776,0.68804362,0.75064042,0.93673504,0.93673504,4.8574956,1.2143739
thick_fast,83,0.14227054,0.19681363,0.15965018,0.023493459,0.68861018,0.75089325,0.93461483,0.93461483,4.8554565,1.2138641
thick_fast,83.5,0.14139342,0.19574364,0.15865537,0.023299686,0.68915919,0.75112766,0.93249432,0.93249432,4.8532303,1.2133076
thick_fast,84,0.14052351,0.19468093,0.15766842,0.023108409,0.68969089,0.75134389,0.93037365,0.93037365,4.8508202,1.2127051
thick_fast,84.5,0.13966073,0.19362543,0.15668925,0.022919579,0.69020549,0.75154219,0.92825292,0.92825292,4.8482291,1.2120573
thick_fast,85,0.13880498,0.19257704,0.15571778,0.022733149,0.69070323,0.75172278,0.92613225,0.92613225,4.84546,1.211365
thick_fast,85.5,0.13795618,0.19153569,0.15475391,0.022549075,0.69118433,0.7518859,0.92401175,0.92401175,4.8425158,1.210629
thick_fast,86,0.13711423,0.19050127,0.15379757,0.022367312,0.69164901,0.75203177,0.92189153,0.92189153,4.8393994,1.2098498
thick_fast,86.5,0.13627906,0.18947373,0.15284866,0.022187817,0.69209748,0.75216063,0.91977169,0.91977169,4.8361136,1.2090284
thick_fast,87,0.13545056,0.18845297,0.15190711,0.022010547,0.69252995,0.75227268,0.91765232,0.91765232,4.8326611,1.2081653
thick_fast,87.5,0.13462868,0.18743891,0.15097284,0.021835462,0.69294662,0.75236815,0.91553354,0.91553354,4.8290448,1.2072612
thick_fast,88,0.13381331,0.1864315,0.15004576,0.021662521,0.6933477,0.75244725,0.91341543,0.91341543,4.8252673,1.2063168
thick_fast,88.5,0.13300439,0.18543064,0.14912581,0.021491685,0.69373339,0.7525102,0.91129808,0.91129808,4.8213313,1.2053328
thick_fast,89,0.13220184,0.18443626,0.14821289,0.021322917,0.69410389,0.75255719,0.90918159,0.90918159,4.8172394,1.2043099
thick_fast,89.5,0.13140557,0.18344829,0.14730695,0.021156177,0.69445937,0.75258843,0.90706605,0.90706605,4.8129943,1.2032486
thick_fast,90,0.13061551,0.18246667,0.14640789,0.020991432,0.69480003,0.75260413,0.90495153,0.90495153,4.8085983,1.2021496
thick_fast,90.5,0.12983159,0.18149132,0.14551566,0.020828643,0.69512607,0.75260448,0.90283813,0.90283813,4.8040542,1.2010136
thick_fast,91,0.12905374,0.18052218,0.14463018,0.020667778,0.69543764,0.75258969,0.90072592,0.90072592,4.7993643,1.1998411
thick_fast,91.5,0.12828189,0.17955918,0.14375137,0.020508802,0.69573494,0.75255993,0.89861498,0.89861498,4.7945311,1.1986328
thick_fast,92,0.12751596,0.17860225,0.14287917,0.020351682,0.69601815,0.7525154,0.89650539,0.89650539,4.789557,1.1973892
thick_fast,92.5,0.12675588,0.17765133,0.14201352,0.020196385,0.69628742,0.75245629,0.89439723,0.89439723,4.7844443,1.1961111
thick_fast,93,0.12600159,0.17670636,0.14115433,0.02004288,0.69654294,0.75238278,0.89229056,0.89229056,4.7791955,1.1947989
thick_fast,93.5,0.12525302,0.17576727,0.14030155,0.019891136,0.69678486,0.75229505,0.89018546,0.89018546,4.7738127,1.1934532
thick_fast,94,0.12451011,0.17483401,0.13945511,0.019741124,0.69701336,0.75219329,0.88808199,0.88808199,4.7682984,1.1920746
thick_fast,94.5,0.12377279,0.17390652,0.13861495,0.019592812,0.69722858,0.75207767,0.88598023,0.88598023,4.7626546,1.1906636
thick_fast,95,0.123041,0.17298473,0.137781,0.019446173,0.6974307,0.75194836,0.88388023,0.88388023,4.7568836,1.1892209
thick_fast,95.5,0.12231467,0.17206859,0.1369532,0.019301179,0.69761986,0.75180554,0.88178206,0.88178206,4.7509877,1.1877469
thick_fast,96,0.12159375,0.17115805,0.13613149,0.019157802,0.69779622,0.75164937,0.87968579,0.87968579,4.7449688,1.1862422
thick_fast,96.5,0.12087817,0.17025305,0.1353158,0.019016014,0.69795993,0.75148003,0.87759146,0.87759146,4.7388293,1.1847073
thick_fast,97,0.12016788,0.16935353,0.13450608,0.01887579,0.69811113,0.75129768,0.87549915,0.87549915,4.732571,1.1831428
thick_fast,97.5,0.11946282,0.16845945,0.13370227,0.018737103,0.69824998,0.75110248,0.8734089,0.8734089,4.7261961,1.181549
thick_fast,98,0.11876292,0.16757074,0.13290431,0.018599929,0.69837661,0.75089458,0.87132077,0.87132077,4.7197067,1.1799267
thick_fast,98.5,0.11806814,0.16668737,0.13211215,0.018464243,0.69849116,0.75067416,0.86923483,0.86923483,4.7131046,1.1782762
thick_fast,99,0.11737842,0.16580927,0.13132572,0.018330021,0.69859378,0.75044137,0.86715111,0.86715111,4.7063919,1.176598
thick_fast,99.5,0.11669371,0.1649364,0.13054497,0.018197239,0.6986846,0.75019636,0.86506967,0.86506967,4.6995705,1.1748926
thick_fast,100,0.11601394,0.16406871,0.12976984,0.018065874,0.69876375,0.74993928,0.86299055,0.86299055,4.6926424,1.1731606
thick_fast,100.5,0.11533908,0.16320616,0.12900029,0.017935903,0.69883137,0.74967029,0.86091382,0.86091382,4.6856093,1.1714023
thick_fast,101,0.11466906,0.16234869,0.12823625,0.017807305,0.69888759,0.74938953,0.85883951,0.85883951,4.6784733,1.1696183
thick_fast,101.5,0.11400383,0.16149626,0.12747768,0.017680057,0.69893253,0.74909715,0.85676767,0.85676767,4.671236,1.167809
thick_fast,102,0.11334335,0.16064882,0.12672452,0.017554139,0.69896631,0.7487933,0.85469835,0.85469835,4.6638994,1.1659748
thick_fast,102.5,0.11268757,0.15980633,0.12597672,0.017429529,0.69898908,0.74847811,0.85263158,0.85263158,4.6564651,1.1641163
thick_fast,103,0.11203643,0.15896875,0.12523423,0.017306208,0.69900094,0.74815174,0.85056741,0.85056741,4.648935,1.1622338
thick_fast,103.5,0.11138989,0.15813603,0.124497,0.017184155,0.69900201,0.74781431,0.84850589,0.84850589,4.6413108,1.1603277
thick_fast,104,0.11074791,0.15730813,0.12376498,0.017063351,0.69899243,0.74746596,0.84644705,0.84650725,4.6335942,1.1583986
thick_fast,104.5,0.11011043,0.15648501,0.12303812,0.016943776,0.69897229,0.74710684,0.84439092,0.84452614,4.6257869,1.1564467
thick_fast,105,0.10947741,0.15566662,0.12231638,0.016825413,0.69894172,0.74673708,0.84233756,0.84254682,4.6178905,1.1544726
thick_fast,105.5,0.1088488,0.15485293,0.1215997,0.016708242,0.69890083,0.74635681,0.84028699,0.84056937,4.6099067,1.1524767
thick_fast,106,0.10822457,0.1540439,0.12088804,0.016592246,0.69884974,0.74596615,0.83823925,0.83859382,4.6018372,1.1504593
thick_fast,106.5,0.10760466,0.15323948,0.12018135,0.016477408,0.69878854,0.74556525,0.83619437,0.83662022,4.5936834,1.1484208
thick_fast,107,0.10698903,0.15243965,0.11947959,0.016363709,0.69871736,0.74515423,0.83415239,0.83464862,4.585447,1.1463618
thick_fast,107.5,0.10637765,0.15164435,0.11878271,0.016251133,0.6986363,0.7447332,0.83211335,0.83267907,4.5771295,1.1442824
thick_fast,108,0.10577046,0.15085356,0.11809067,0.016139663,0.69854545,0.74430231,0.83007727,0.8307116,4.5687325,1.1421831
thick_fast,108.5,0.10516744,0.15006724,0.11740342,0.016029284,0.69844494,0.74386167,0.82804419,0.82875705,4.5602575,1.1400644
thick_fast,109,0.10456853,0.14928534,0.11672091,0.015919978,0.69833485,0.74341141,0.82601413,0.82686189,4.5517059,1.1379265
thick_fast,109.5,0.1039737,0.14850785,0.11604312,0.015811731,0.6982153,0.74295164,0.82398713,0.82496812,4.5430793,1.1357698
thick_fast,110,0.1033829,0.14773471,0.11536999,0.015704528,0.69808637,0.74248249,0.82196321,0.82307579,4.534379,1.1335948
thick_fast,110.5,0.10279611,0.1469659,0.11470147,0.015598353,0.69794818,0.74200406,0.8199424,0.82118495,4.5256065,1.1314016
thick_fast,111,0.10221328,0.14620138,0.11403754,0.015493191,0.69780081,0.74151649,0.81792474,0.81929566,4.5167633,1.1291908
thick_fast,111.5,0.10163437,0.14544112,0.11337815,0.015389028,0.69764436,0.74101988,0.81591023,0.81740795,4.5078506,1.1269627
thick_fast,112,0.10105935,0.14468508,0.11272326,0.015285851,0.69747892,0.74051434,0.81389892,0.81552188,4.49887,1.1247175
thick_fast,112.5,0.10048818,0.14393323,0.11207282,0.015183644,0.6973046,0.74,0.81189083,0.81363748,4.4898226,1.1224557
thick_fast,113,0.099920818,0.14318555,0.11142681,0.015082395,0.69712147,0.73947695,0.80988597,0.81175482,4.4807099,1.1201775
thick_fast,113.5,0.099357237,0.142442,0.11078517,0.014982089,0.69692964,0.73894532,0.80788438,0.80993495,4.4715332,1.1178833
thick_fast,114,0.098797399,0.14170254,0.11014787,0.014882715,0.69672918,0.7384052,0.80588607,0.80811691,4.4622938,1.1155735
thick_fast,114.5,0.098241269,0.14096715,0.10951488,0.014784258,0.69652019,0.73785671,0.80389107,0.8063,4.4529929,1.1132482
thick_fast,115,0.097688813,0.1402358,0.10888615,0.014686707,0.69630276,0.73729995,0.8018994,0.80448429,4.4436319,1.110908
thick_fast,115.5,0.097139998,0.13950845,0.10826166,0.014590049,0.69607697,0.73673502,0.79991109,0.80266982,4.4342119,1.108553
thick_fast,116,0.096594789,0.13878508,0.10764135,0.014494271,0.6958429,0.73616204,0.79792614,0.80085664,4.4247343,1.1061836
thick_fast,116.5,0.096053155,0.13806566,0.10702519,0.014399362,0.69560065,0.73558109,0.79594458,0.79904479,4.4152001,1.1038
thick_fast,117,0.095515062,0.13735016,0.10641316,0.014305311,0.69535029,0.7349923,0.79396644,0.79723431,4.4056107,1.1014027
thick_fast,117.5,0.09498048,0.13663855,0.10580521,0.014212104,0.6950919,0.73439574,0.79199172,0.79544186,4.3959671,1.0989918
thick_fast,118,0.094449376,0.13593081,0.1052013,0.014119733,0.69482557,0.73379153,0.79002044,0.79369048,4.3862706,1.0965677
thick_fast,118.5,0.09392172,0.1352269,0.10460141,0.014028184,0.69455137,0.73317975,0.78805264,0.79193998,4.3765223,1.0941306
thick_fast,119,0.09339748,0.1345268,0.1040055,0.013937447,0.69426938,0.73256052,0.78608831,0.79019041,4.3667234,1.0916808
thick_fast,119.5,0.092876627,0.13383049,0.10341353,0.013847512,0.69397969,0.73193392,0.78412748,0.78844181,4.3568749,1.0892187
thick_fast,120,0.092359131,0.13313793,0.10282548,0.013758368,0.69368236,0.73130004,0.78217016,0.78669424,4.346978,1.0867445
thick_fast,120.5,0.091844961,0.1324491,0.1022413,0.013670004,0.69337748,0.73065899,0.78021637,0.78494773,4.3370337,1.0842584
thick_fast,121,0.091334091,0.13176397,0.10166097,0.013582411,0.69306511,0.73001085,0.77826612,0.78320233,4.3270431,1.0817608
thick_fast,121.5,0.090826489,0.13108253,0.10108445,0.013495579,0.69274534,0.72935571,0.77631943,0.7814611,4.3170074,1.0792518
thick_fast,122,0.090322129,0.13040474,0.1005117,0.013409497,0.69241824,0.72869368,0.77437631,0.77976987,4.3069275,1.0767319
thick_fast,122.5,0.089820982,0.12973057,0.099942712,0.013324156,0.69208387,0.72802482,0.77243677,0.77807931,4.2968044,1.0742011
thick_fast,123,0.08932302,0.12906002,0.099377436,0.013239547,0.69174231,0.72734924,0.77050083,0.77638948,4.2866392,1.0716598
thick_fast,123.5,0.088828217,0.12839304,0.098815847,0.01315566,0.69139364,0.72666702,0.76856851,0.77470043,4.276433,1.0691082
thick_fast,124,0.088336546,0.12772962,0.098257912,0.013072487,0.69103791,0.72597825,0.7666398,0.77301219,4.2661866,1.0665466
thick_fast,124.5,0.087847979,0.12706974,0.097703603,0.012990017,0.6906752,0.72528302,0.76471473,0.77132482,4.255901,1.0639753
thick_fast,125,0.087362491,0.12641336,0.097152887,0.012908243,0.69030558,0.7245814,0.76279331,0.76963837,4.2455773,1.0613943
thick_fast,125.5,0.086880056,0.12576047,0.096605737,0.012827156,0.68992912,0.72387348,0.76087554,0.76796533,4.2352163,1.0588041
thick_fast,126,0.086400648,0.12511105,0.096062121,0.012746747,0.68954588,0.72315935,0.75896143,0.76632861,4.2248191,1.0562048
thick_fast,126.5,0.085924242,0.12446506,0.095522012,0.012667008,0.68915593,0.72243908,0.75705101,0.76469242,4.2143865,1.0535966
thick_fast,127,0.085450812,0.1238225,0.094985381,0.012587931,0.68875933,0.72171277,0.75514427,0.76305681,4.2039195,1.0509799
thick_fast,127.5,0.084980335,0.12318334,0.094452198,0.012509507,0.68835614,0.72098048,0.75324123,0.76142182,4.1934189,1.0483547
thick_fast,128,0.084512787,0.12254755,0.093922436,0.012431728,0.68794645,0.7202423,0.7513419,0.75978751,4.1828857,1.0457214
thick_fast,128.5,0.084048142,0.12191512,0.093396066,0.012354588,0.68753029,0.7194983,0.74944627,0.75815391,4.1723207,1.0430802
thick_fast,129,0.083586377,0.12128602,0.092873062,0.012278077,0.68710775,0.71874857,0.74755438,0.75652107,4.1617248,1.0404312
thick_fast,129.5,0.083127468,0.12066023,0.092353396,0.012202189,0.68667887,0.71799318,0.74566621,0.75492787,4.1510989,1.0377747
thick_fast,130,0.082671394,0.12003774,0.09183704,0.012126915,0.68624373,0.7172322,0.74378178,0.75334078,4.1404437,1.0351109
thick_fast,130.5,0.08221813,0.11941852,0.091323968,0.01205225,0.68580237,0.71646572,0.7419011,0.75175412,4.1297602,1.0324401
thick_fast,131,0.081767653,0.11880254,0.090814154,0.011978184,0.68535487,0.7156938,0.74002417,0.75016793,4.1190491,1.0297623
thick_fast,131.5,0.081319943,0.1181898,0.090307571,0.011904713,0.68490129,0.71491652,0.738151,0.74858226,4.1083113,1.0270778
thick_fast,132,0.080874976,0.11758028,0.089804194,0.011831827,0.68444167,0.71413395,0.73628159,0.74699715,4.0975476,1.0243869
thick_fast,132.5,0.08043273,0.11697394,0.089303997,0.011759521,0.68397608,0.71334617,0.73441596,0.74541264,4.0867587,1.0216897
thick_fast,133,0.079993184,0.11637078,0.088806954,0.011687788,0.68350457,0.71255324,0.73255411,0.74386495,4.0759455,1.0189864
thick_fast,133.5,0.079556317,0.11577077,0.08831304,0.011616621,0.68302721,0.71175524,0.73069604,0.74232293,4.0651086,1.0162772
thick_fast,134,0.079122108,0.11517389,0.087822231,0.011546014,0.68254405,0.71095223,0.72884176,0.74078123,4.0542489,1.0135622
thick_fast,134.5,0.078690535,0.11458013,0.087334502,0.01147596,0.68205514,0.71014429,0.72699128,0.73923988,4.0433671,1.0108418
thick_fast,135,0.078261579,0.11398947,0.086849828,0.011406453,0.68156055,0.70933148,0.7251446,0.73769893,4.032464,1.008116
thick_fast,135.5,0.077835218,0.11340188,0.086368186,0.011337486,0.68106032,0.70851387,0.72330172,0.73615842,4.0215402,1.005385
thick_fast,136,0.077411432,0.11281736,0.085889552,0.011269054,0.68055451,0.70769152,0.72146265,0.73462733,4.0105965,1.0026491
thick_fast,136.5,0.076990202,0.11223588,0.085413902,0.01120115,0.68004317,0.70686451,0.71962739,0.73312662,3.9996336,0.99990841
thick_fast,137,0.076571509,0.11165742,0.084941212,0.011133769,0.67952637,0.7060329,0.71779595,0.73162609,3.9886523,0.99716307
thick_fast,137.5,0.076155331,0.11108197,0.08447146,0.011066904,0.67900414,0.70519675,0.71596832,0.73012579,3.9776531,0.99441327
thick_fast,138,0.075741651,0.11050951,0.084004623,0.011000551,0.67847654,0.70435612,0.71414453,0.72862575,3.9666368,0.9916592
thick_fast,138.5,0.075330449,0.10994002,0.083540678,0.010934702,0.67794363,0.70351109,0.71232456,0.72712602,3.955604,0.98890101
thick_fast,139,0.074921706,0.10937348,0.083079602,0.010869354,0.67740546,0.70266171,0.71050841,0.72562663,3.9445555,0.98613887
thick_fast,139.5,0.074515404,0.10880988,0.082621374,0.010804499,0.67686207,0.70180804,0.70869611,0.72416143,3.9334918,0.98337295
thick_fast,140,0.074111524,0.10824921,0.082165972,0.010740134,0.67631352,0.70095014,0.70688763,0.72269907,3.9224137,0.98060341
thick_fast,140.5,0.073710048,0.10769143,0.081713374,0.010676251,0.67575985,0.70008809,0.705083,0.72123682,3.9113216,0.97783041
thick_fast,141,0.073310958,0.10713655,0.081263557,0.010612847,0.67520112,0.69922193,0.7032822,0.71977474,3.9002164,0.9750541
thick_fast,141.5,0.072914236,0.10658453,0.080816502,0.010549916,0.67463738,0.69835172,0.70148524,0.71831285,3.8890986,0.97227464
thick_fast,142,0.072519865,0.10603537,0.080372187,0.010487453,0.67406867,0.69747753,0.69969213,0.71685119,3.8779687,0.96949219
thick_fast,142.5,0.072127827,0.10548905,0.07993059,0.010425453,0.67349504,0.69659942,0.69790286,0.71542201,3.8668275,0.96670689
thick_fast,143,0.071738105,0.10494555,0.079491692,0.010363911,0.67291654,0.69571743,0.69611744,0.71399508,3.8556755,0.96391889
thick_fast,143.5,0.071350681,0.10440486,0.079055472,0.010302822,0.67233322,0.69483163,0.69433587,0.71256817,3.8445134,0.96112834
thick_fast,144,0.07096554,0.10386696,0.07862191,0.010242181,0.67174513,0.69394207,0.69255814,0.71114134,3.8333415,0.95833538
thick_fast,144.5,0.070582663,0.10333183,0.078190985,0.010181984,0.6711523,0.69304881,0.69078426,0.70971462,3.8221607,0.95554017
thick_fast,145,0.070202035,0.10279946,0.077762678,0.010122226,0.6705548,0.69215191,0.68901423,0.70829584,3.8109713,0.95274283
thick_fast,145.5,0.06982364,0.10226984,0.077336968,0.010062902,0.66995265,0.69125141,0.68724806,0.7069019,3.7997741,0.94994351
thick_fast,146,0.06944746,0.10174295,0.076913838,0.010004009,0.66934592,0.69034738,0.68548573,0.70550789,3.7885694,0.94714235
thick_fast,146.5,0.069073481,0.10121877,0.076493266,0.0099455401,0.66873464,0.68943986,0.68372725,0.70411385,3.7773579,0.94433948
thick_fast,147,0.068701685,0.10069729,0.076075235,0.0098874927,0.66811885,0.68852892,0.68197263,0.70271981,3.7661401,0.94153504
thick_fast,147.5,0.068332058,0.1001785,0.075659725,0.009829862,0.66749861,0.68761459,0.68022185,0.70132581,3.7549166,0.93872915
thick_fast,148,0.067964584,0.099662373,0.075246718,0.0097726438,0.66687396,0.68669694,0.67847492,0.69995705,3.7436878,0.93592195
thick_fast,148.5,0.067599247,0.099148904,0.074836194,0.0097158339,0.66624493,0.68577601,0.67673185,0.6985938,3.7324543,0.93311356
thick_fast,149,0.067236033,0.098638076,0.074428136,0.0096594281,0.66561158,0.68485185,0.67499262,0.69723043,3.7212165,0.93030412
thick_fast,149.5,0.066874926,0.098129874,0.074022526,0.0096034223,0.66497395,0.68392452,0.67325724,0.69586698,3.709975,0.92749375
thick_fast,150,0.066515911,0.097624284,0.073619345,0.0095478126,0.66433207,0.68299406,0.67152571,0.69450347,3.6987303,0.92468256
thick_fast,150.5,0.066158973,0.097121292,0.073218576,0.0094925949,0.66368599,0.68206053,0.66979802,0.69315899,3.6874828,0.92187069
thick_fast,151,0.065804099,0.096620884,0.072820201,0.0094377654,0.66303576,0.68112397,0.66807418,0.69182453,3.676233,0.91905825
thick_fast,151.5,0.065451273,0.096123047,0.072424202,0.0093833201,0.66238141,0.68018443,0.66635418,0.69048987,3.6649815,0.91624537
thick_fast,152,0.065100481,0.095627765,0.072030562,0.0093292554,0.66172298,0.67924196,0.66463803,0.68915505,3.6537286,0.91343215
thick_fast,152.5,0.064751708,0.095135027,0.071639265,0.0092755675,0.66106053,0.67829661,0.66292571,0.6878201,3.6424748,0.91061871
thick_fast,153,0.064404942,0.094644817,0.071250292,0.0092222526,0.66039407,0.67734841,0.66121724,0.68650521,3.6312207,0.90780517
thick_fast,153.5,0.064060168,0.094157122,0.070863628,0.0091693072,0.65972367,0.67639743,0.6595126,0.68519768,3.6199665,0.90499163
thick_fast,154,0.063717371,0.09367193,0.070479255,0.0091167276,0.65904935,0.67544369,0.6578118,0.6838899,3.6087129,0.90217822
thick_fast,154.5,0.06337654,0.093189227,0.070097157,0.0090645103,0.65837116,0.67448726,0.65611483,0.68258189,3.5974601,0.89936503
thick_fast,155,0.063037659,0.092708999,0.069717318,0.0090126518,0.65768914,0.67352817,0.6544217,0.68127433,3.5862087,0.89655218
thick_fast,155.5,0.062700715,0.092231233,0.069339722,0.0089611487,0.65700332,0.67256646,0.65273239,0.67999237,3.5749591,0.89373977
thick_fast,156,0.062365696,0.091755917,0.068964351,0.0089099975,0.65631374,0.67160219,0.65104691,0.67871006,3.5637116,0.8909279
thick_fast,156.5,0.062032589,0.091283037,0.068591192,0.008859195,0.65562045,0.67063539,0.64936525,0.67742745,3.5524667,0.88811669
thick_fast,157,0.061701379,0.090812581,0.068220227,0.0088087377,0.65492347,0.66966611,0.64768742,0.67614457,3.5412249,0.88530622
thick_fast,157.5,0.061372055,0.090344535,0.067851441,0.0087586226,0.65422286,0.6686944,0.6460134,0.67487486,3.5299864,0.8824966
thick_fast,158,0.061044603,0.089878888,0.067484819,0.0087088462,0.65351864,0.66772028,0.6443432,0.67361656,3.5187518,0.87968794
thick_fast,158.5,0.060719011,0.089415626,0.067120346,0.0086594055,0.65281085,0.6667438,0.64267682,0.67235788,3.5075213,0.87688032
thick_fast,159,0.060395267,0.088954738,0.066758005,0.0086102973,0.65209953,0.66576501,0.64101424,0.67109885,3.4962954,0.87407384
thick_fast,159.5,0.060073357,0.08849621,0.066397783,0.0085615186,0.65138472,0.66478395,0.63935547,0.66984525,3.4850744,0.87126861
thick_fast,160,0.05975327,0.08804003,0.066039664,0.0085130662,0.65066646,0.66380065,0.63770051,0.66860955,3.4738588,0.8684647
thick_fast,160.5,0.059434994,0.087586186,0.065683634,0.0084649372,0.64994477,0.66281516,0.63604935,0.66737341,3.4626489,0.86566222
